"","Label_index","SPL_ch1","Coef_ch1","Time_ch1","SPL_ch2","Coef_ch2","Time_ch2","SPL_ch3","Coef_ch3","Time_ch3","SPL_ch4","Coef_ch4","Time_ch4","SPL_ch5","Coef_ch5","Time_ch5","SPL_ch6","Coef_ch6","Time_ch6"
"103","tp_110",-52.8807562342502,-0.392400356255348,14.92934375,-51.9564514889934,-0.101028818847896,14.93253125,-51.3863108847992,-0.314283099071546,14.92296875,-40.1199724022977,-0.136684844628361,14.9149479166667,-52.7830379500876,-2.67382190897193,14.8998854166667,-53.5842683168772,-0.91219115836743,14.9292604166667
"104","tp_111",-61.1060485403881,-0.00459354303367648,14.98328125,NA,NA,NA,-59.8326332352547,0.0193903627282263,14.97578125,-49.3440480631149,-0.319657301861245,14.9711145833333,-46.7106823982662,-0.24490354335883,14.97034375,-56.5222425312545,-0.172533645493511,14.9792395833333
"105","tp_113",-44.9973366365535,-3.02674451636789,15.1602604166667,-44.2929689158138,-2.84396463640671,15.1591354166667,-46.1860181298831,-2.78434657468605,15.1530520833333,-33.1563605648102,-2.99772857955967,15.1539479166667,-47.1763889913547,-2.79839815875606,15.15396875,-47.1844473627319,-2.92253146475555,15.1591979166667
"106","tp_115",-46.0625672832012,0.0219029241313119,15.7886354166667,-51.1732995256011,-0.0217342325895962,15.78103125,-55.2710071127844,-0.00324103490759538,15.77703125,-41.8559302130245,0.00846175825089335,15.7710104166667,-35.332161346435,0.0225729368698495,15.7648854166667,-42.466122172784,-0.0833165266307603,15.7687395833333
"107","tp_116",-55.8563897118946,0.319923945945868,15.9241770833333,-59.46444298474,0.246369840178569,15.9361354166667,NA,NA,NA,-51.35429680925,0.254499438480606,15.92546875,-37.2620016211586,-0.849245596829872,15.9019270833333,-42.9196458320494,0.350246263175776,15.9166354166667
"108","tp_125",-46.0220696289829,-2.49031573282547,17.1244895833333,-44.7200505646131,-2.30325901067356,17.1287604166667,-46.4220326699044,-2.21643213907992,17.1226770833333,-33.7918099942267,-2.41383706057667,17.11790625,-47.563834300178,-2.19674358754918,17.12371875,-47.8408471224128,-2.32464840533506,17.1285520833333
"109","tp_126",-58.0643699313233,-0.25771292410813,17.34553125,-59.9368767136532,-0.14233558421346,17.3493229166667,-55.2819119771645,-0.296138110021961,17.3393229166667,-44.338889057839,-0.395273806372359,17.3309270833333,-45.650007757302,-0.300522003776399,17.33453125,-52.271108572104,-0.437288529545641,17.3433020833333
"110","tp_127",-52.9924163085246,-0.730115822433328,17.48121875,-51.13748361722,-0.786464880391609,17.4791145833333,-50.4542269789032,-0.65776775401129,17.4733229166667,-39.0348556474348,-0.798401877181819,17.46078125,-48.956422389098,-0.704926192640439,17.4706145833333,-56.2879980736527,-0.724939677040357,17.4771145833333
"111","tp_128",-56.743777353678,-2.32903828770757,17.60790625,-60.3535432721236,-2.55579556871541,17.6106770833333,-54.3865697828789,-2.96127990225844,17.6029895833333,-43.7712095627095,-2.64445365568065,17.59240625,-44.6354964152426,-0.456637423861455,17.6361354166667,-51.0007664979083,-0.948036793962069,17.6229270833333
"112","tp_129",-49.7783441282787,-0.0103971684740177,17.67046875,-52.6110454389999,0.75359942034996,17.65440625,-43.4476256347079,0.398362331253564,17.6437395833333,-35.5606912422536,-0.0979956638749164,17.6426145833333,-56.6093072800975,0.0765283798082837,17.63896875,-53.1775146124127,0.0518968960091641,17.6731979166667
"113","tp_130",-49.3304832351031,-1.17485880833107,17.9315104166667,-53.8244270442182,-0.824565084234493,17.92178125,-44.2350567229776,-0.490793849454644,17.91909375,-36.3645275862195,-0.615358712991729,17.9144895833333,-58.2029719670272,-3.07609355991508,17.8788020833333,-54.3816859101506,-2.42979462058285,17.8957395833333
"114","tp_131",-46.3691431657141,0.341140932997922,17.98978125,-52.3240146756329,0.0326227165544034,17.9981979166667,-55.0429411883922,-0.107733478381635,17.9930520833333,-41.9674163840942,0.303001390499693,17.99009375,-35.6257368233407,0.276026645117198,17.9830729166667,-42.2604066352443,0.130042916686766,17.9869270833333
"115","tp_132",-57.5857958271467,-4.33117991396816,18.0778645833333,-60.0535005661036,-4.00914489378284,18.0898229166667,-61.7911438466891,-4.20933764449254,18.08746875,-51.4436051186387,-4.268437173289,18.0803020833333,-37.6411128925311,-0.592788640987122,18.12134375,-42.481249550849,-1.06600187803751,18.09140625
"116","tp_133",-39.3659858454407,-0.912295722177527,18.13890625,-43.3332942684848,-1.54816393776417,18.16215625,-44.3476557534088,-1.27077979923979,18.1648854166667,-33.2261218412418,-1.96471780761301,18.1572604166667,NA,NA,NA,-43.6793504535076,-0.813505104565838,18.12953125
"117","tp_134",-45.9062807415538,-0.157209594002102,18.15209375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.5142921661307,-0.421296289690434,18.1224895833333,-47.2225160000254,-0.803734467899256,18.1590729166667
"118","tp_135",-49.4496046486262,-0.116034242487217,18.2222604166667,-55.7898116191175,-0.0734907706177122,18.23234375,-57.9273773271381,-0.130090818224879,18.2328645833333,-44.3984644229182,-0.0652323834590458,18.2225729166667,-37.9987214204998,-0.0942968957648822,18.2164479166667,-45.1006459795573,-0.127440435231684,18.21928125
"119","tp_137",-56.1416029167851,0.148191432054623,18.3646354166667,-58.5571801818347,0.0988493105888439,18.3756979166667,-60.4344410487337,-0.829797324654644,18.3613854166667,-50.149566106992,0.128612023862128,18.3658020833333,-36.2305719110427,0.197470573257388,18.3551354166667,-42.0646639086856,0.30411946072213,18.35696875
"120","tp_141",-53.440436136356,0.415204399713491,19.6985520833333,-51.4346662095556,0.470892524224168,19.7014895833333,-51.1506073292568,0.433492560518872,19.69065625,-39.8012299365499,0.514297865515654,19.68365625,-49.4590693679184,0.53514461604246,19.69046875,-56.3448043018949,0.643967602648724,19.69834375
"121","tp_144",-55.9375273661738,-0.805531536850469,19.87553125,-59.0020308447816,-1.19244857493843,19.87715625,-54.5164283068648,-0.808062400246575,19.8691979166667,-43.5962029699862,-0.669789682935679,19.8669895833333,-44.4305355965687,-0.463825781975131,19.8720104166667,-50.9168379520718,-0.741009142405942,19.8794895833333
"122","tp_146",-53.3768353354922,-0.18954874824632,20.00840625,-51.9486735435254,-0.109829824540984,20.0103229166667,-51.326760446068,-0.117443443122285,20.0006354166667,-40.0177133425838,-0.137472350795709,19.9936354166667,-49.2453912710712,-0.163608458097048,20.0003229166667,-56.5387385866325,-0.0816779457671291,20.0083229166667
"123","tp_148",-57.965693202527,-0.391402049392479,20.1038229166667,-61.5203603444538,-0.930304320501566,20.1032395833333,-56.7611384365999,-0.350335519744841,20.0982604166667,NA,NA,NA,-46.5480863648551,-0.318597737326954,20.09359375,-52.5295648596887,-0.330891205564028,20.1023645833333
"124","tp_149",-49.9361965816697,-0.0159691106586961,20.2024479166667,-52.5645622180828,0.0536806271168651,20.2006979166667,-43.2728702192535,-0.129352220250429,20.19090625,-34.8256113267108,-0.201854969875329,20.18640625,-55.967470167942,-0.264851434120922,20.1979895833333,-53.641015973068,-0.0788797630291868,20.2055520833333
"125","tp_150",-50.8793021231958,-0.656098257788968,20.4333645833333,-53.1512524195665,-0.765350995703745,20.4318645833333,-44.0359211306221,-0.747556856562145,20.4215729166667,-36.1699765733064,-0.718577509098381,20.41734375,-57.8840921473261,-0.663620821396388,20.4365104166667,-54.2715712390832,-0.636302316812524,20.4366145833333
"126","tp_151",-45.174079822459,-2.66334183743575,20.5869270833333,-43.9660070582922,-2.57036858871183,20.59159375,-46.1376604368772,-2.40115072251669,20.5849895833333,-33.4482772311635,-2.6155762266157,20.5806145833333,-46.5998363291828,-2.36043659496667,20.58603125,-46.9527756491424,-2.47328478319625,20.5913854166667
"127","tp_154",-46.8297307178751,0.423929496660854,20.72428125,NA,NA,NA,NA,NA,NA,-41.9704714463263,0.405887916600734,20.72434375,-35.7432566071033,0.382845813545673,20.7175729166667,-42.5299529872466,0.419502430442671,20.7214270833333
"128","tp_156",-55.6534914757862,-0.352996904659896,20.8781145833333,-58.9196731566376,-0.798292557985794,20.88153125,NA,NA,NA,NA,NA,NA,-36.3075015616878,0.992002669041543,20.8719270833333,-41.9651096055556,1.06564854572088,20.8738854166667
"129","fp_65",-60.1576906837682,-1.48471692681354,20.9650520833333,-59.2394593618378,-1.31335531363596,20.9648020833333,-58.9035914480957,-1.91152959885408,20.9729895833333,-60.2552457818762,-3.26465797386076,20.9485104166667,NA,NA,NA,NA,NA,NA
"130","fp_66",-60.8234233245249,-1.34077883896621,21.1788020833333,-57.0757992660828,-0.970852905761362,21.1696145833333,-60.3319511545781,-1.3819208605868,21.1706145833333,-59.5895811313382,-1.2939485878296,21.1798645833333,NA,NA,NA,NA,NA,NA
"131","fp_67",-60.0156524487302,-1.48571927623216,21.3940520833333,-55.8109574699856,-1.13867690372948,21.39153125,-58.2308496878793,-1.73780500432543,21.4007604166667,-58.2032393224294,-1.37261862197574,21.4085520833333,-61.5950464756175,-3.76856815668377,21.3677395833333,NA,NA,NA
"132","fp_68",-60.9721660253833,-1.72873488857477,21.61896875,-56.4727675677485,-1.14379266990609,21.61490625,-58.8695792551308,-1.59087864171848,21.6238229166667,-59.0575087584072,-1.25391881065734,21.62721875,NA,NA,NA,NA,NA,NA
"133","fp_69",-60.4291173778962,-1.45558366306121,21.8389479166667,-54.5417521294536,-1.18715950184337,21.82265625,-57.1591589320116,-1.38058693541699,21.8394895833333,-60.0222875502004,-2.42647605608965,21.8330520833333,NA,NA,NA,NA,NA,NA
"134","tp_159",-39.9878391811884,0.341370062112766,21.9886354166667,-50.0892561640449,-0.040868838425167,21.9984270833333,-52.3502480627505,-0.206322121326459,21.9808854166667,-48.3990194576933,-0.241524096994145,21.9941770833333,-48.5527029406343,-0.370927193521784,21.97646875,-46.254408826867,0.0352610924656905,21.9929270833333
"135","fp_70",-60.8142254710557,-1.68172368433997,22.04846875,-54.2233866018959,-0.872863308294234,22.05903125,-56.5649914260064,-1.58409217389265,22.0613020833333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","tp_161",-46.2810796993402,0.400260188066877,22.1639895833333,-52.5811414059891,-0.0668765945016748,22.15740625,-54.4541708144651,-0.072283165992473,22.15378125,-41.7270886991662,0.0257404335133301,22.1472604166667,-35.1654191353946,0.449066382394389,22.1580520833333,-42.255254816982,0.242870028980479,22.16140625
"137","tp_162",-63.1063389431927,-2.54022331394197,22.2469479166667,-60.6425965756492,-1.89509627186552,22.20490625,NA,NA,NA,NA,NA,NA,-63.302576201072,-2.47595038989276,22.1849479166667,NA,NA,NA
"138","tp_164",-56.5280574380614,-0.508979177111343,22.3025729166667,-60.9880055740395,-0.584753100772457,22.3137604166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","tp_167",-56.438313344435,-0.848491212341069,22.7738020833333,-59.8529175739103,-1.09273039401778,22.7671770833333,-55.0572601162219,0.139418937087733,22.7728854166667,-44.0837298455037,0.189234213583994,22.7801770833333,-45.1130554858941,0.19050175136473,22.76834375,-51.632637468088,0.0671754529152773,22.7769895833333
"140","tp_168",-53.8374563863463,-0.21156983182237,22.9311770833333,-51.4916179719357,0.230043520523802,22.93309375,-50.6531897378491,0.0143038123533205,22.92340625,-39.4808362788101,0.0451968596699349,22.91615625,-49.096751198278,-0.61600799356059,22.9053854166667,-55.7736818040438,-0.616763443384059,22.9130104166667
"141","tp_169",-56.4316684539099,-1.27320467893121,22.95046875,-60.5645159677999,-1.03778053476947,22.9674479166667,-55.4448893680445,-0.872933557438396,22.94334375,-44.5707485055898,0.0217992183968025,22.9862604166667,-45.5489864926292,-0.337504975396409,22.97903125,-51.9425117354004,-1.38996020309213,22.9472395833333
"142","tp_170",-54.3861254195548,-1.07442238556686,23.1771979166667,-52.0425099158181,-1.13766573406129,23.18871875,-51.6629018735971,-1.18352524287278,23.1700729166667,-40.0360327785241,-1.0433968555363,23.1856979166667,-49.7988395306076,-0.561520140986922,23.1925104166667,-56.5509083094437,-0.765440767078106,23.18659375
"143","tp_185",-44.072723522757,-1.43389049040514,23.2723645833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","tp_172",-51.8533497805899,0.350208694608926,23.5074479166667,-53.3649983721712,0.260721543949391,23.5058229166667,-44.4171539711953,0.194899384047133,23.49565625,-36.7104808998926,0.171346823938919,23.4914270833333,-58.2923088984753,0.148035527098315,23.5027395833333,-54.376364698783,0.324076119256188,23.5108229166667
"145","tp_173",-45.9178101388532,0.318184400391028,23.7841770833333,-52.0651830658955,0.144162375992223,23.79234375,-55.0534601103647,0.176463303979566,23.7893645833333,-41.4170990754461,0.367297240410306,23.7838645833333,-34.9550438939699,0.301463000522769,23.77696875,-42.3727853709919,0.196015516661917,23.7663020833333
"146","fp_78",-63.0383004215483,-1.65745086623559,23.82703125,-57.9233637202432,-1.08862399995849,23.8233020833333,-62.4489137196056,-1.60836199489048,23.82915625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","tp_174",-57.0977207448509,0.0319760499698158,23.90778125,-61.6382797670081,-0.226244576805805,23.9194895833333,-62.4866933386126,-0.561398764744133,23.9165104166667,-50.7408837648934,-0.195635967593612,23.9086979166667,NA,NA,NA,-42.3393308862668,-0.150123861646276,23.8999895833333
"148","tp_187",-46.4854064273732,1.3657932885249,24.02671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","tp_177",-39.8860033952967,-0.109524749890703,24.23984375,-50.4582405781182,-0.548743573784318,24.21909375,-50.3911596443248,-0.263852449338072,24.2160729166667,NA,NA,NA,-38.2407673352563,-0.535391312546427,24.1916770833333,-44.546776484404,-0.520163598512907,24.2062604166667
"150","fp_80",-62.9372397661257,-2.73415932119113,24.2706354166667,-58.0815854300133,-0.516383442834356,24.27940625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","tp_179",-44.9775771638264,-2.53470568603237,24.3704479166667,-42.686871309543,-2.4580704034937,24.37471875,-45.4637137421592,-2.28528691087494,24.3685104166667,-32.2270109692408,-2.45665211709691,24.3640104166667,-45.3800084037182,-2.42211477270269,24.3695520833333,-45.828194885259,-2.43580398851861,24.37465625
"152","fp_81",-61.5269185665319,-1.64379398969728,24.4941770833333,-58.2359886890799,-1.3297513515948,24.4998020833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","fp_82",-60.763057518884,-2.50936488435136,24.7246145833333,-57.2247868415221,-1.32565865583816,24.7251979166667,-62.7476810961283,-2.79915171474141,24.72440625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","tp_202",-54.7234383794462,0.894686223486757,25.98803125,-51.7961323778526,1.20324868182245,25.9893229166667,-50.4250462468747,1.01961686356204,25.9803854166667,-39.6333980111716,1.17538125281734,25.9728854166667,-49.1174754038588,1.05406029347949,25.9795729166667,-56.2459896496165,1.1671825747428,25.9865520833333
"155","tp_203",-56.5005053798844,-0.263721260580235,26.1376145833333,-58.8116903690075,0.00174043585408265,26.1396145833333,-55.5034746643881,-0.226466576607309,26.1296145833333,-44.387786958469,-0.177279776015058,26.1221145833333,-45.3073573134343,-0.0443962700217808,26.1267395833333,-51.9964912716207,-0.167953405587917,26.1347395833333
"156","tp_204",-50.615556353938,-0.664161499834977,26.20265625,-53.2225841923165,-0.801321459326008,26.2007604166667,-43.843700952722,-0.769331027619318,26.1913645833333,-35.7034187531094,-0.809642465235904,26.1866145833333,-56.9333503127693,-0.970854213344665,26.1986770833333,-54.2097171507842,-0.666579902139605,26.2058854166667
"157","tp_205",-54.4054160902226,-0.875494591456224,26.2488020833333,-52.9888731389409,-0.50488973403048,26.30215625,-51.5189988925345,-0.783883672161523,26.2372604166667,-39.7850222634602,-0.625249188261229,26.28459375,-47.2485971197755,-0.104056367707163,26.29115625,-53.9809897236739,-0.229633302698636,26.29915625
"158","tp_208",-44.8360038597058,-2.91847294451305,26.6150729166667,-43.7141412389247,-2.76086071357602,26.60884375,-46.4395531514734,-2.65082906290624,26.6027604166667,-32.9007539591277,-2.86322335181815,26.5978645833333,-46.47389764198,-2.7191800312459,26.6036770833333,-47.0617724083947,-2.80741604891044,26.60878125
"159","tp_210",-50.2352504054604,-0.513121695286699,26.7866770833333,-52.4034763636915,-0.0791372188927194,26.7849270833333,-43.7977638270173,0.282219878066182,26.7752604166667,-35.7732785136799,0.144335236522696,26.7703854166667,-56.8888621955544,-1.30126302841959,26.7481354166667,-53.8052152429096,-1.61442903428143,26.75496875
"160","tp_211",-46.4477331043298,0.51414413199078,26.84690625,-52.3327721822086,0.458210649256681,26.85646875,-54.2900687974781,0.621638619719363,26.85209375,-41.4318321042098,0.528868816862111,26.84684375,-34.8371206608272,0.575447519413017,26.84059375,-41.9700133483835,0.352173528977334,26.8438020833333
"161","tp_212",-54.5214658892792,0.110683974171053,27.01140625,-58.3542579104639,-0.399476256100674,26.9906979166667,NA,NA,NA,-49.9505688400114,-0.339428449256538,26.97990625,-36.6261237472704,-0.256227178959883,26.9691145833333,-42.2318767425949,-0.244645728526501,26.9709479166667
"162","fp_203",-61.9756425115603,-1.65709197234919,27.2279479166667,-57.1934471631792,-1.26183847655229,27.2322395833333,-55.4543579574418,-1.71127338751023,27.2461145833333,-59.5798405404462,-1.52335552796311,27.2474270833333,NA,NA,NA,NA,NA,NA
"163","fp_204",-60.6824064133175,-0.942982573463204,27.4665520833333,-53.4528092361277,-0.483736146278002,27.4693020833333,-56.7220460595093,-0.909935332194544,27.4654479166667,-57.8923412315883,-0.804052492304217,27.47446875,NA,NA,NA,NA,NA,NA
"164","fp_205",-58.5169895039629,-0.564050790319436,27.7040520833333,-53.9454285207968,-0.267503846338513,27.6967604166667,-59.3740965614449,-0.548750911988893,27.70540625,-55.5223302830764,-0.415057353913017,27.7142395833333,NA,NA,NA,NA,NA,NA
"165","fp_206",-61.7004066015507,-1.67440165335014,27.9283854166667,-56.5681253769786,-1.27435696767844,27.9173645833333,-59.0372627689068,-1.50162451118507,27.92284375,-57.3504063104128,-1.35772685398602,27.9414895833333,NA,NA,NA,NA,NA,NA
"166","fp_207",-61.0684693254366,-1.55628782676586,28.14528125,-57.2401850332163,-0.976522391281927,28.1415520833333,-60.013555425914,-1.43544504254047,28.15040625,-60.2554960810911,-1.43343916176417,28.1576770833333,NA,NA,NA,NA,NA,NA
"167","fp_208",-61.0697197835305,-1.72750073666782,28.36578125,-56.5870082245396,-1.24503167300986,28.34896875,-57.8818563308575,-1.35853627003331,28.3669479166667,-59.2288912656432,-1.45714336620081,28.3751354166667,NA,NA,NA,NA,NA,NA
"168","fp_209",-60.9992336905479,-1.69811860278889,28.5942604166667,-56.501408925661,-1.04921463884368,28.59515625,-59.8543516027416,-1.65543554660873,28.5946145833333,-58.5208719319871,-1.64224519154154,28.60303125,NA,NA,NA,NA,NA,NA
"169","fp_210",-60.9019055121641,-2.57625544641894,28.81021875,-56.8249849798966,-1.58524619791994,28.8101145833333,-62.5630093998293,-3.58128115759078,28.7864479166667,-57.7253905763419,-2.51187260504206,28.8192395833333,NA,NA,NA,NA,NA,NA
"170","tp_218",-44.9426997466142,-1.79538670830595,28.9884479166667,-43.6466343256049,-2.06177450463242,28.9919270833333,-45.2845367848401,-1.94466095659289,28.9916770833333,-32.814269542187,-1.5740826362141,28.98303125,-44.0337499905194,-0.487633698678461,28.9894479166667,-46.7176164501868,-0.926807985116836,28.99871875
"171","fp_211",-62.6105211503859,-1.71399497424845,29.0446354166667,-54.4592496945129,-0.95807385677034,29.0480520833333,-61.100486511233,-1.54833505201257,29.0470520833333,-59.2446111671366,-1.473161244393,29.0550729166667,NA,NA,NA,NA,NA,NA
"172","tp_219",-46.475861614169,0.377037909256798,29.14128125,-51.1972475049754,-0.138306561465147,29.1515104166667,-53.3296802591889,-0.60491014789782,29.1227395833333,-35.584366592144,0.507657142999065,29.12565625,-35.2988727631566,0.386549241124776,29.11928125,-42.8134241405411,0.341653601787698,29.1224895833333
"173","tp_220",-39.455785975306,0.0762535641771148,29.2334895833333,-50.0964182915395,-2.6228315529103,29.18746875,-58.3443012920789,-1.55728402786311,29.1756145833333,-47.383470622438,-1.70033712016558,29.16728125,-44.9406465677095,-2.43934609180726,29.1750729166667,-48.0255265426058,-3.30321392395566,29.1794270833333
"174","fp_212",NA,NA,NA,NA,NA,NA,-64.5304942389747,-1.68370814829461,29.27021875,-61.5769808785233,-2.95042237499689,29.2569270833333,NA,NA,NA,NA,NA,NA
"175","tp_221",-57.0734620832279,-0.751327029340614,29.2745104166667,-41.9954763766454,-1.14729279169184,29.2439270833333,-61.9142458452316,-1.33379103652447,29.2751979166667,-50.8256213388092,-2.1306224284557,29.2673854166667,-36.6888499875655,0.152624657831833,29.2681979166667,-39.537362696461,0.314988819646308,29.2725729166667
"176","tp_223",-47.2993222373948,0.266067021639069,29.4330520833333,-53.1803175431961,-0.144808746977104,29.4430104166667,-56.1600523516889,-0.416917910760675,29.4201770833333,-42.4087150583594,-1.24985530682578,29.4000520833333,-36.2612715009647,0.189819709520378,29.42621875,-43.2072103304949,0.121959598107175,29.4301979166667
"177","fp_213",-64.2520456015558,-3.56323844068952,29.46159375,-57.9074292298644,-1.10401781487409,29.46971875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","tp_225",-55.6309517665713,-0.293680605707263,29.5543229166667,-59.9750468427732,-0.504836008250119,29.5530520833333,-60.6494802777908,-0.666438477366388,29.54903125,-50.5487125391994,-0.417656217075977,29.5422395833333,-36.862224998468,-0.356920177470994,29.5638854166667,-42.4271597117141,-0.310694223688852,29.56596875
"179","fp_13",NA,NA,NA,-56.3422484554554,-0.67272849138748,3.35251041666667,-61.7565348795756,-1.39854814826809,3.35430208333333,-64.8358188465787,-3.26422567508583,3.33026041666667,NA,NA,NA,NA,NA,NA
"180","tp_28",NA,NA,NA,-62.1893700088079,-1.45659053654177,3.66809375,-61.0703666263693,-1.11357274132823,3.66871875,-59.2922301225919,-0.9897373328384,3.66788541666667,-64.4006291091816,-1.78468182751797,3.64776041666667,NA,NA,NA
"181","ch2_fp",NA,NA,NA,-58.735854931235,-2.55788583420692,23.1343229166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","fp_23",NA,NA,NA,-55.6470661745564,-1.09302966537659,5.50707291666667,-58.7573855581356,-0.797045024931215,5.52236458333333,-59.7129236027405,-0.72901934965185,5.53030208333333,NA,NA,NA,NA,NA,NA
"183","fp_28",NA,NA,NA,-54.1317590831511,-0.815170266380637,6.59815625,-61.3201259607043,-1.67710534547584,6.59932291666667,-58.5967582691008,-1.05621125705185,6.61548958333333,NA,NA,NA,NA,NA,NA
"184","fp_29",NA,NA,NA,-51.0958870848872,-0.646743016035797,6.81388541666667,-60.4322065154952,-1.31831355518883,6.81298958333333,-58.4420134121935,-1.39386163957741,6.82080208333333,NA,NA,NA,NA,NA,NA
"185","tp_61",NA,NA,NA,-59.0924298364217,-2.82630577496322,8.06051041666667,-60.8147945548129,-3.93813507880123,8.08184375,-51.5474003892028,-3.95146535669351,8.06469791666667,-37.0843677306099,0.464089833238637,8.10844791666667,-42.5114041354419,-0.265047966981783,8.09240625
"186","tp_81",NA,NA,NA,-62.0825528117756,-0.705267808549795,10.5009895833333,NA,NA,NA,-50.0681685779107,-0.713573823456097,10.4908229166667,-36.4942222907875,-0.615822166591662,10.4956770833333,-42.6332504916693,-0.596009241615838,10.4975104166667
"187","fp_47",NA,NA,NA,-57.3474407778182,-1.74716304403545,11.1633020833333,NA,NA,NA,-61.0927634970542,-2.61184149900841,11.16796875,NA,NA,NA,NA,NA,NA
"188","tp_93",NA,NA,NA,-62.5863028527266,-1.04651594709436,12.25340625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","fp_62",NA,NA,NA,-59.6474958763552,-0.7393629631502,14.53009375,NA,NA,NA,-59.3558380605069,-1.16569393474254,14.5468645833333,NA,NA,NA,NA,NA,NA
"190","fp_64",NA,NA,NA,-59.5570133991928,-1.17466078366512,20.7453854166667,-60.7864245178202,-1.90243944414681,20.7413229166667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","fp_71",NA,NA,NA,-54.2835927692504,-0.495594318519535,22.28034375,-58.4840563341829,-1.03327520625693,22.28884375,-60.8499050274619,-0.472679192736712,22.2973854166667,NA,NA,NA,NA,NA,NA
"192","fp_72",NA,NA,NA,-56.5547485308925,-1.17294929941393,22.5020520833333,-60.5825556300198,-1.80830811437022,22.4999270833333,-60.2444996734853,-1.63947985262979,22.50815625,NA,NA,NA,NA,NA,NA
"193","fp_73",NA,NA,NA,-58.5112916877509,-1.26816173722378,22.7095104166667,-62.5869755169858,-1.50543160165413,22.7173854166667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","fp_75",NA,NA,NA,-60.0246594043811,-3.43825364192574,23.1136770833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","tp_171",NA,NA,NA,-44.1848695213652,-1.78350022116854,23.2672395833333,-41.9835139151506,-0.66595432917457,23.2611979166667,-31.3917509694936,-1.12612019643367,23.25709375,-46.4975234248417,-1.90979448168319,23.26878125,-46.3973773062078,-1.52329366289642,23.2763645833333
"196","fp_76",NA,NA,NA,-57.545769634086,-1.32083990895676,23.3691354166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","fp_77",NA,NA,NA,-57.6161372149773,-0.95148900892002,23.5980104166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","tp_186",NA,NA,NA,-52.5199198509451,0.917547262159913,24.03615625,-54.5208550975095,0.887740151980369,24.03203125,-41.9129908570654,1.31130457815132,24.02653125,-35.1860324892651,1.29267998699463,24.02040625,-43.084343732533,1.29080933876986,24.0243854166667
"199","tp_213",NA,NA,NA,-63.8594067442065,-0.977311303371194,27.31934375,-63.515365270954,-0.907717593508649,27.3087604166667,-60.8717675157907,-1.10758607007463,27.3061770833333,NA,NA,NA,NA,NA,NA
"200","ch3_fp",NA,NA,NA,NA,NA,NA,-64.7948825700764,-3.5071248715303,2.67596875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","ch3_fp",NA,NA,NA,NA,NA,NA,-58.8531898508324,-1.31949822369384,3.13823958333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","ch3_fp",NA,NA,NA,NA,NA,NA,-60.7524226785811,-3.93768531245607,3.95132291666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","ch3_fp",NA,NA,NA,NA,NA,NA,-62.8387360748315,-3.9952624496222,4.81680208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","ch3_fp",NA,NA,NA,NA,NA,NA,-64.9292894184485,-3.24561309678827,12.67378125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","ch3_fp",NA,NA,NA,NA,NA,NA,-63.1630834061729,-3.66421894856908,28.5680520833333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","tp_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.0839095241354,0.26110773230075,4.59640625,NA,NA,NA,NA,NA,NA
"207","tp_65",NA,NA,NA,NA,NA,NA,-43.947250896808,0.352223309217434,8.55048958333333,-35.5532850635747,0.263444773384292,8.54501041666667,-44.6202187569505,-0.197707680866543,8.55580208333333,-48.980109060029,0.0671295515987124,8.56353125
"208","fp_49",NA,NA,NA,NA,NA,NA,-61.5157707497468,-0.796347461978536,11.62065625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","tp_97",NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.6382473812119,-1.36264900592105,12.92340625,-60.4523588253717,-1.13425519347138,12.9215520833333,NA,NA,NA
